timestamp,club,address,occupancy
2025-09-12 07:25:03,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 07:41:52,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 08:19:42,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 08:40:32,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 09:32:46,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 10:20:00,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 10:38:00,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 11:28:20,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 11:46:59,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 12:21:52,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 12:39:53,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 13:22:44,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 13:41:37,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 14:17:47,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 14:38:41,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 15:42:31,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 16:28:30,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 16:43:37,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 17:20:14,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 17:42:09,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 18:21:05,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 18:38:37,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 19:22:58,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 19:43:12,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 20:17:57,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 20:38:55,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 21:27:25,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 21:45:00,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 22:16:32,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 22:38:31,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 23:22:46,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-12 23:39:30,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 00:17:57,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 00:38:14,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 01:19:09,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 01:39:30,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 02:18:11,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 02:38:49,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 04:36:25,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 05:49:52,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 06:24:06,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 06:40:37,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 07:24:12,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 07:41:29,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 08:19:08,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 08:39:17,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 09:28:37,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 09:45:41,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 10:17:41,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 10:38:09,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 11:24:44,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 11:42:01,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 12:19:06,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 12:38:10,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 13:19:34,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 13:39:04,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 14:15:33,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 14:38:30,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 15:38:56,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 16:22:05,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 16:37:57,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 17:16:17,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 17:37:25,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 18:17:58,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 18:38:00,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 19:22:31,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 19:40:58,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 20:15:26,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 20:37:33,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 21:26:26,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 21:42:36,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 22:14:51,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 22:37:44,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 23:20:09,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-13 23:38:18,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 00:17:09,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 00:38:08,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 01:17:47,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 01:38:35,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 02:17:54,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 02:38:47,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 04:47:45,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 06:04:06,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 06:47:47,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 07:24:42,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
2025-09-14 07:41:46,PC Akropolis - jau šį rudenį ⏳,Ozo g. 25,100%
